date,city,temp,temp_apparent,temp_min,temp_max,pressure,humidity,wind_speed,cloudiness,weather
1984-05-07,Munich,9.103333333333332,6.399583333333332,2.0,14.14,1012.0833333333334,89.04166666666667,3.0837499999999998,73.125,Clouds
1984-05-08,Munich,4.04625,0.6245833333333334,-1.0,9.0,1017.4166666666666,78.20833333333333,2.145833333333334,57.958333333333336,Clouds
1984-05-09,Munich,5.346666666666667,1.58625,-3.0,13.0,1015.875,65.70833333333333,2.290833333333334,18.25,Clouds
1984-05-10,Munich,5.342083333333334,2.295833333333333,0.0,10.0,1011.7916666666666,74.625,1.791666666666667,68.20833333333333,Clouds
1984-05-11,Munich,5.549999999999998,1.8608333333333336,-0.3,9.41,1012.9583333333334,71.95833333333333,2.5750000000000006,59.208333333333336,Clouds
1984-05-12,Munich,5.752916666666667,2.96875,3.0,8.0,1014.7916666666666,87.5,2.0500000000000003,83.125,Drizzle
1984-05-13,Munich,7.042916666666668,5.0041666666666655,4.8,10.0,1014.4166666666666,89.08333333333333,1.4000000000000004,88.125,Mist
1984-05-14,Munich,7.372916666666668,5.119583333333334,3.0,11.0,1010.0416666666666,89.08333333333333,1.8,71.45833333333333,Rain
1984-05-15,Munich,11.038333333333334,8.235000000000001,0.0,18.47,1002.7916666666666,67.875,2.369583333333334,49.75,Clouds
1984-05-16,Munich,13.589999999999998,11.295000000000002,7.0,22.0,997.125,65.66666666666667,2.2208333333333337,35.875,Clouds
1984-05-17,Munich,10.827916666666667,8.17125,5.7,16.39,1006.1666666666666,75.5,2.645833333333334,31.458333333333332,Clouds
1984-05-18,Munich,13.408333333333333,10.851666666666667,4.0,20.76,1010.5,62.375,2.1895833333333337,38.375,Clouds
1984-05-19,Munich,14.770416666666664,11.402916666666668,5.0,23.0,1003.25,54.875,3.1620833333333334,38.083333333333336,Clouds
1984-05-20,Munich,12.867916666666664,10.239166666666668,5.0,20.0,1000.4166666666666,68.625,2.7875,66.16666666666667,Clouds
1984-05-21,Munich,10.120833333333332,6.301250000000002,8.0,14.6,995.875,80.70833333333333,4.458333333333331,85.20833333333333,Clouds
1984-05-22,Munich,11.65625,8.472499999999998,6.0,17.22,1006.2916666666666,62.75,2.741666666666667,42.375,Clouds
1984-05-23,Munich,9.511249999999999,7.093333333333333,3.0,17.0,1004.3333333333334,82.08333333333333,2.254583333333334,62.708333333333336,Clouds
1984-05-24,Munich,10.26875,6.260416666666668,6.9,16.0,1003.875,71.25,4.145833333333332,71.25,Clouds
1984-05-25,Munich,10.5625,8.034583333333334,7.0,15.0,1003.25,75.08333333333333,2.400000000000001,67.5,Clouds
1984-05-26,Munich,13.333333333333336,10.930416666666666,5.6,20.3,1005.0833333333334,64.58333333333333,2.170833333333334,32.666666666666664,Clouds
1984-05-27,Munich,10.27875,7.821249999999999,7.0,16.34,1006.375,80.5,2.525000000000001,73.95833333333333,Clouds
1984-05-28,Munich,8.082916666666664,5.099166666666666,5.4,12.52,1008.5833333333334,84.20833333333333,2.795833333333334,83.125,Rain
1984-05-29,Munich,8.843749999999998,6.2575,3.6,14.0,1008.875,68.58333333333333,1.5108333333333335,46.208333333333336,Clouds
1984-05-30,Munich,9.026666666666667,5.885833333333334,4.0,14.1,1010.8333333333334,72.95833333333333,2.6125000000000003,70.625,Clouds
1984-05-31,Munich,10.097499999999998,7.989999999999999,6.0,16.0,1011.0833333333334,84.45833333333333,2.174166666666667,60.625,Clouds
1984-06-01,Munich,14.014166666666666,12.477916666666667,5.6,22.0,1011.375,68.54166666666667,1.375416666666667,30.0,Clouds
1984-06-02,Munich,15.779166666666667,14.583750000000002,8.17,23.0,1013.2083333333334,69.5,1.7375000000000005,23.125,Clouds
1984-06-03,Munich,18.7175,17.210416666666667,8.0,26.5,1005.2916666666666,58.083333333333336,1.980416666666667,61.791666666666664,Clouds
1984-06-04,Munich,12.539583333333333,10.268333333333333,8.0,19.2,1003.25,77.125,2.754583333333334,62.083333333333336,Clouds
1984-06-05,Munich,11.797083333333328,9.93625,6.0,18.0,1005.25,81.66666666666667,2.1420833333333342,75.58333333333333,Rain
1984-06-06,Munich,9.737916666666667,7.119166666666665,6.8,15.0,1011.8333333333334,83.5,2.741666666666667,63.125,Clouds
1984-06-07,Munich,10.772916666666667,8.618333333333334,6.0,16.0,1010.25,78.0,2.0600000000000005,40.0,Clouds
1984-06-08,Munich,11.7025,7.9341666666666635,7.0,15.0,1009.2916666666666,67.95833333333333,4.008333333333332,55.0,Clouds
1984-06-09,Munich,12.010000000000003,9.308750000000002,6.0,18.0,1015.2916666666666,77.95833333333333,3.220833333333333,55.958333333333336,Clouds
1984-06-10,Munich,13.907499999999997,11.728333333333333,5.7,21.11,1021.3333333333334,63.708333333333336,1.912083333333334,36.458333333333336,Clouds
1984-06-11,Munich,13.805833333333332,12.01791666666667,7.0,21.0,1023.375,68.29166666666667,1.7075000000000005,43.333333333333336,Clouds
1984-06-12,Munich,13.29458333333333,11.603333333333333,6.0,19.0,1025.625,69.04166666666667,1.526666666666667,35.958333333333336,Clouds
1984-06-13,Munich,16.557916666666664,14.6025,7.0,23.6,1024.25,61.333333333333336,2.179166666666667,35.375,Clouds
1984-06-14,Munich,18.248749999999998,15.476666666666665,10.0,24.0,1020.9166666666666,58.541666666666664,3.8458333333333328,34.25,Clouds
1984-06-15,Munich,12.839166666666669,10.637500000000001,9.0,16.1,1021.2916666666666,72.95833333333333,2.483333333333334,66.875,Clouds
1984-06-16,Munich,11.795,9.847916666666666,7.0,16.0,1021.4166666666666,63.0,1.0870833333333334,60.125,Clouds
1984-06-17,Munich,13.355000000000002,11.772499999999999,4.6,20.06,1020.5,66.04166666666667,1.085416666666667,30.708333333333332,Clouds
1984-06-18,Munich,16.016249999999996,14.665416666666665,6.6,23.2,1024.0416666666667,62.416666666666664,1.2862500000000001,16.125,Clear
1984-06-19,Munich,17.04875,15.376666666666667,7.0,25.0,1026.5,60.041666666666664,1.832083333333334,2.5416666666666665,Clear
1984-06-20,Munich,19.2325,17.68208333333333,7.0,28.0,1020.25,56.291666666666664,2.025000000000001,28.416666666666668,Clouds
1984-06-21,Munich,18.52416666666667,17.63333333333333,13.0,25.0,1012.4583333333334,73.54166666666667,2.8570833333333336,66.25,Clouds
1984-06-22,Munich,17.227499999999996,16.519583333333333,14.0,23.0,1013.375,79.5,2.587500000000001,63.958333333333336,Clouds
1984-06-23,Munich,13.65916666666667,10.627916666666666,8.0,17.0,1013.8333333333334,77.875,4.308333333333333,57.708333333333336,Clouds
1984-06-24,Munich,10.662083333333333,8.315,7.0,14.0,1015.0833333333334,80.95833333333333,2.525000000000001,60.208333333333336,Clouds
1984-06-25,Munich,11.084583333333333,7.787083333333335,5.4,15.1,1019.7916666666666,70.33333333333333,3.3124999999999996,55.166666666666664,Clouds
1984-06-26,Munich,13.636249999999999,10.85875,8.0,19.0,1021.125,68.5,3.13125,44.916666666666664,Clouds
1984-06-27,Munich,16.34416666666667,15.036666666666664,5.0,24.0,1019.4166666666666,62.125,1.230416666666667,19.375,Clear
1984-06-28,Munich,15.37708333333333,13.582500000000003,10.0,21.0,1012.5833333333334,79.375,3.3179166666666657,58.708333333333336,Clouds
1984-06-29,Munich,11.495833333333335,9.85791666666667,7.29,15.07,1014.75,83.33333333333333,1.9487500000000004,57.291666666666664,Clouds
1984-06-30,Munich,12.579999999999998,10.21833333333333,6.0,18.0,1017.0,67.54166666666667,2.1337500000000005,34.708333333333336,Clouds
1984-07-01,Munich,15.834583333333333,14.374583333333335,6.0,22.62,1018.4166666666666,62.625,1.5233333333333337,31.541666666666668,Clouds
1984-07-02,Munich,15.47208333333333,13.247499999999997,11.0,20.0,1015.5833333333334,78.33333333333333,3.8624999999999985,63.916666666666664,Rain
1984-07-03,Munich,10.731666666666667,6.839999999999999,7.0,14.0,1020.3333333333334,75.20833333333333,4.341666666666666,50.208333333333336,Clouds
1984-07-04,Munich,10.107916666666666,7.437083333333333,7.99,13.0,1023.8333333333334,74.83333333333333,2.4125000000000005,80.0,Clouds
1984-07-05,Munich,11.290833333333332,9.020416666666664,7.0,15.0,1023.8333333333334,70.83333333333333,1.9458333333333337,66.875,Clouds
1984-07-06,Munich,14.072499999999998,11.775416666666667,8.0,20.0,1021.9166666666666,65.79166666666667,2.3625000000000003,41.458333333333336,Clouds
1984-07-07,Munich,14.123333333333333,12.3725,5.0,21.43,1021.0833333333334,69.875,1.8570833333333339,1.0416666666666667,Clear
1984-07-08,Munich,16.70916666666667,15.141666666666666,6.0,25.08,1019.0416666666666,64.5,2.109583333333334,5.166666666666667,Clear
